VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29.5,474.5,10.1,8.9,1,1
29,323.8,10.1,8.8,1,1
28.7,459.2,10.1,8.8,1,1
29.9,392,10.1,8.8,1,1
30.7,342.6,10.3,8.8,1,1
29.3,342.3,10.1,8.8,1,1
29.9,309.5,10.1,8.8,1,1
29.3,357,10,8.7,1,1
29.8,409.8,10.1,8.7,1,1
29.5,399,10.1,8.7,1,1
29.5,348.4,10.1,8.8,1,1
29.3,290.1,10.2,8.8,1,1
29.7,436.6,10.1,8.8,1,1
29.8,371.3,10.3,8.8,1,1
29.4,411.7,10.2,8.8,1,1
29.8,342.3,10.3,8.8,1,1
29.3,376.4,10.2,8.8,1,1
29.7,269.4,10.2,8.8,1,1
29.2,374.2,10.2,8.8,1,1
29.8,464,10.2,8.9,1,1
29.4,278.3,10.2,8.9,1,1
29.4,379.6,10.2,9,1,1
29.5,360.2,10.2,9,1,1
29.5,490.4,10.3,9,1,1
30.4,464.3,10.2,9,1,1
29.5,360.2,10.2,9,1,1
29.5,373.8,10.2,9,1,1
29.3,364.6,10.2,8.9,1,1
30.1,388.5,10.3,8.9,1,1
29.6,343.3,10.2,9,1,1
29.4,442.3,10.2,8.9,1,1
29.6,373.5,10.2,8.9,1,1
30,490.7,10.2,8.9,1,1
29.6,361.4,10.1,8.9,1,1
29.5,261.7,10.2,8.9,1,1
29.6,449.6,10.2,8.9,1,1
30,348,10.3,8.9,1,1
29.5,354.1,10.2,8.9,1,1
29.5,316.8,10.2,9.1,1,1
29.7,430.9,10.2,8.9,1,1
30,438.8,10.2,9,1,1
29.6,311.4,10.2,9,1,1
29.9,376.4,10.2,8.8,1,1
29.8,271.9,10.2,8.9,1,1
30.3,315.2,10.2,8.9,1,1
27.4,300,10.2,8.8,1,1
29.4,484,10.2,9,1,1
29.3,320.7,10.2,8.8,1,1
29.1,435,10.1,8.9,1,1
29.2,405.4,10.2,9,1,1
29.9,365.2,10.2,8.9,1,1
29.4,361.7,10.3,8.9,1,1
28.9,386.3,10.3,8.9,1,1
29.7,495.2,10.4,8.9,1,1
29.7,325.8,10.4,8.9,1,1
28.6,428.6,10.3,8.9,1,1
29.4,407.6,10.2,8.9,1,1
29.8,264,10.1,9,1,1
29.8,540.4,10.3,8.9,1,1
29.4,398,10.2,8.9,1,1
29.9,372.3,10.2,8.9,1,1
29.6,302.5,10.2,8.9,1,1
29.4,448.1,10.2,8.8,1,1
30,477.7,10.2,8.9,1,1
29.9,314.3,10.2,8.8,1,1
29.6,414.6,10.2,8.9,1,1
29.6,284.7,10.2,8.8,1,1
30,370.3,10.2,8.9,1,1
29.9,318.4,10.2,8.8,1,1
29.4,464.9,10.2,8.7,1,1
29.2,344.2,10.2,8.8,1,1
29.5,356.6,10.2,8.7,1,1
29.7,390.4,10.2,8.7,1,1
29.9,258.9,10.2,8.7,1,1
29.9,342.6,10.3,8.7,1,1
29.3,301.9,10.1,8.8,1,1
29.1,463,10.3,8.7,1,1
29.1,425.8,10.2,8.7,1,1
29.6,370.3,10.2,8.7,1,1
29.7,441.4,10.1,8.7,1,1
30.1,332.1,10.2,8.8,1,1
30.2,665.3,10.2,8.8,1,1
28.5,398.4,10.2,8.7,1,1
29.6,354.1,10.1,8.8,1,1
29.6,280.5,10.1,8.9,1,1
29.5,374.5,10.2,8.8,1,1
29.7,440.7,10.2,8.9,1,1
29.4,253.8,10.2,9,1,1
30,350.6,10.2,9,1,1
29.5,299,10.2,8.9,1,1
29.4,382.1,10.2,8.9,1,1
30,324.5,10.2,8.9,1,1
30,462.1,10.2,9,1,1
29.1,367.8,10.2,8.9,1,1
30,338.2,10.4,9,1,1
29.4,386.9,10.2,9,1,1
29.4,324.5,10.2,8.9,1,1
29.3,363,10.2,8.9,1,1
29.9,306.6,10.2,8.9,1,1
29.1,540.7,10.3,8.9,1,1
29.6,345.2,10.2,8.9,1,1
29.5,324.5,10.3,8.9,1,1
29.2,500,10.2,8.8,1,1
29.3,394.2,10.4,8.9,1,1
29.8,420,10.2,8.8,1,1
30.3,326.1,10.2,8.9,1,1
30.3,310.8,10.1,8.8,1,1
30.2,168.1,10.1,8.9,1,1
28.7,312.4,10.1,8.9,1,1
28.4,570,10.2,8.9,1,1
29,287.9,10.1,8.9,1,1
29.8,429.6,10.1,9,1,1
30.1,390.7,10.1,8.9,1,1
29.5,511.7,10.2,8.9,1,1
29.1,343.6,10.1,8.9,1,1
29.7,458.2,10.1,8.8,1,1
29.9,444.9,10.1,8.8,1,1
30,336.3,10.3,8.8,1,1
29.5,372.6,10.1,8.8,1,1
29.3,203.8,10.1,8.8,1,1
29.7,409.2,10,8.8,1,1
29.9,354.4,10.2,8.8,1,1
30.2,536.3,10.1,8.8,1,1
29.7,343,10.1,8.9,1,1
29.2,593.3,10.2,8.9,1,1
29.3,693.3,10.2,8.8,1,1
29.7,431.5,10.2,8.9,1,1
29.4,365.2,10.2,8.8,1,1
29.6,476.1,10.2,8.8,1,1
29.8,366.2,10.2,8.8,1,1
29.6,371,10.2,8.9,1,1
29.3,379.6,10.2,8.8,1,1
29.9,447.4,10.2,8.9,1,1
29.4,237.5,10.2,8.9,1,1
29.6,370,10.2,8.9,1,1
29.3,346.1,10.2,8.8,1,1
29.6,511.7,10.2,8.8,1,1
29.5,332.4,10.2,8.9,1,1
29.2,354.4,10.1,8.9,1,1
29.6,393.6,10.2,8.8,1,1
29.8,328.6,10.3,8.8,1,1
29,364.9,10.2,8.8,1,1
29.3,306.6,10.1,8.8,1,1
29.8,444.2,10.1,8.8,1,1
29.2,346.5,10.2,8.8,1,1
30,487.2,10.1,8.8,1,1
30,385,10.1,8.8,1,1
29.7,311.4,10,8.8,1,1
29.9,471.6,10.2,8.7,1,1
29.7,562.4,10.2,8.9,1,1
30.2,364.9,10.1,8.8,1,1
29.4,273.8,10.1,8.8,1,1
29.9,393.6,10.1,8.8,1,1
29.6,151.9,10.1,8.8,1,1
30,287.5,10.1,8.9,1,1
29.7,347.4,10.1,8.8,1,1
29.7,291.4,10.1,8.9,1,1
29.7,470.3,10.1,9,1,1
29.6,334.7,10.1,8.9,1,1
29.7,515.9,10.1,8.8,1,1
30,338.5,10.1,9,1,1
29.4,345.8,10.1,9,1,1
28.9,405.4,10.2,8.9,1,1
30.1,287.5,10.2,8.8,1,1
30.2,335.3,10.2,8.8,1,1
29.7,320,10.1,8.8,1,1
29.2,442.3,10.2,8.9,1,1
29.5,374.8,10.2,8.8,1,1
29.6,397.1,10.3,8.8,1,1
29.9,428.3,10.2,8.8,1,1
29.6,350.6,10.3,8.8,1,1
29.6,420.7,10.2,8.9,1,1
30.1,552.5,10.3,8.8,1,1
29.7,362.4,10.2,8.9,1,1
29.3,239.8,10.2,8.9,1,1
28.9,355.1,10.2,8.9,1,1
29.5,172.9,10.2,8.8,1,1
29.9,272.6,10.2,8.8,1,1
29.7,340.1,10.1,8.8,1,1
29.7,308.6,10.1,8.8,1,1
29.5,469.7,10.1,8.8,1,1
29.8,337.2,10.1,8.8,1,1
30,407.3,10.1,8.8,1,1
30,350,10.1,8.8,1,1
29.3,315.2,10.1,8.9,1,1
29.2,391.4,10.1,8.8,1,1
29.2,327.3,10.1,8.9,1,1
30.2,365.2,10.2,8.9,1,1
29.7,358.6,10.1,8.9,1,1
29.2,482.8,10.3,8.9,1,1
29.4,360.8,10.1,8.9,1,1
29.9,376.4,10.3,8.9,1,1
29.4,498.7,10.2,8.9,1,1
29.7,455.7,10.3,8.9,1,1
29.6,420.3,10.2,8.9,1,1
29.9,593.9,10.2,8.8,1,1
29.4,380.5,10.2,8.9,1,1
29.4,180.5,10.2,8.9,1,1
29.3,350,10.2,8.9,1,1
29.2,207.3,10.3,8.8,1,1
29.7,265.2,10.2,8.9,1,1
30.1,384,10.2,8.8,1,1
29.7,322.9,10.2,8.8,1,1
29,486.6,10.2,8.8,1,1
30.1,330.2,10.2,8.8,1,1
29.3,371.3,10.2,8.8,1,1
29.4,366.8,10.2,8.8,1,1
30.3,340.7,10.2,8.8,1,1
29.5,348,10.2,8.8,1,1
29,272.3,10.2,8.8,1,1
29.2,335,10.3,8.8,1,1
29.9,321.9,10.4,8.8,1,1
28.8,446.5,10.4,8.9,1,1
29.2,366.2,10.2,8.9,1,1
29.6,341.7,10.1,8.8,1,1
30,480.2,10.2,8.9,1,1
29.1,494.5,10.3,8.9,1,1
30.1,423.5,10.2,8.9,1,1
29.8,411.4,10.1,9,1,1
29.9,395.8,10.2,8.9,1,1
29.9,111.7,10.2,9,1,1
29.3,287.2,10.2,8.9,1,1
29.6,332.8,10.2,8.9,1,1
29.3,277.7,10.2,8.8,1,1
29.6,410.2,10.2,9,1,1
29.5,330.2,10.2,8.7,1,1
30.4,505.4,10.2,9,1,1
29.7,350.6,10.2,8.8,1,1
29.8,378.6,10.2,8.9,1,1
29.5,399.3,10.2,8.9,1,1
29.4,241.4,10.4,8.9,1,1
29.2,368.4,10.2,8.8,1,1
29.6,280.2,10.1,8.8,1,1
29.4,381.8,10,8.9,1,1
28.9,344.2,10.2,8.9,1,1
30.4,436.3,10.2,8.8,1,1
30,398.4,10.2,8.9,1,1
30.1,312.4,10.3,8.8,1,1
29.3,492,10.2,8.8,1,1
29.8,515.6,10.2,8.9,1,1
29.1,356.3,10.2,8.9,1,1
29.4,279.3,10.2,8.9,1,1
29.8,367.8,10.2,8.9,1,1
29,178.6,10.2,8.8,1,1
30,285.9,10.2,8.8,1,1
29.8,346.8,10.3,8.8,1,1
28.4,320,10.2,8.9,1,1
30.5,471,10.2,8.8,1,1
29.8,328.6,10.2,8.9,1,1
29.3,411.7,10.2,8.9,1,1
29.7,344.2,10.2,8.9,1,1
30.4,341.7,10.2,8.8,1,1
29,366.8,10.2,8.9,1,1
29.3,292.3,10.2,8.8,1,1
30.2,354.4,10.2,8.8,1,1
30,303.5,10.1,9,1,1
30.1,379.6,10,8.8,1,1
29.2,320.7,10.1,8.8,1,1
29.2,447.7,10.2,8.8,1,1
29.7,424.8,10.1,8.8,1,1
29.4,385.3,10.3,8.8,1,1
29.4,451.6,10.2,8.8,1,1
30.1,391,10.3,8.8,1,1
29.8,376.4,10.2,8.8,1,1
29.3,218.7,10.2,8.9,1,1
30,339.1,10.2,8.8,1,1
29.6,262.1,10.2,8.8,1,1
29.5,249.6,10.2,8.7,1,1
29.2,360.8,10.2,8.9,1,1
29.3,325.1,10.2,8.8,1,1
29.8,464.6,10.2,8.7,1,1
29.8,344.9,10.2,8.8,1,1
30.3,375.4,10.2,8.7,1,1
29.3,363,10.2,8.7,1,1
29.6,365.6,10.1,8.7,1,1
28.6,402.8,10.2,8.8,1,1
29.8,318.4,10.2,8.8,1,1
29.8,356.6,10.2,8.8,1,1
29.6,343.9,10.2,8.8,1,1
29.9,459.8,10.2,8.7,1,1
30,381.5,10.1,8.8,1,1
30,407,10.3,8.8,1,1
29.5,451.6,10.2,8.9,1,1
29.6,394.5,10.3,9,1,1
29.7,433.7,10.2,9,1,1
29.1,328,10.2,8.9,1,1
29.6,371.3,10.2,9.1,1,1
30,246.1,10.2,9,1,1
29.7,293.3,10.1,9,1,1
29.5,321.3,10.2,9,1,1
28.9,239.8,10.1,9,1,1
28.6,357,10.1,8.9,1,1
30.1,281.5,10.1,9.1,1,1
29.1,422.6,10.1,9,1,1
29.7,329.6,10.1,9,1,1
29.8,391.7,10.1,9,1,1
29.7,378.6,10.1,9,1,1
29.7,349,10.1,9,1,1
30.3,376.1,10.1,8.9,1,1
29.7,252.5,10.1,8.9,1,1
28.7,349.6,10.2,8.8,1,1
29.9,356.6,10.3,8.9,1,1
29.6,463.3,10.2,8.7,1,1
29.8,361.7,10.1,8.8,1,1
29.7,398,10,8.6,1,1
28.9,461.4,10.1,8.7,1,1
29.8,440.4,10.1,8.6,1,1
30.3,414.9,10.2,8.6,1,1
29.2,249,10.2,8.7,1,1
29.1,354.7,10.2,8.7,1,1
29.6,305.4,10.2,8.6,1,1
29.5,314.6,10.2,8.7,1,1
29.8,382.8,10.2,8.7,1,1
30.3,271,10.2,8.7,1,1
29.7,429.6,10.2,8.6,1,1
28.6,309.8,10.2,8.7,1,1
30,422.6,10.2,8.6,1,1
29.5,343.9,10.2,8.6,1,1
29.3,364.6,10.2,8.6,1,1
29.8,384.7,10.2,8.6,1,1
29.7,335,10.3,8.6,1,1
30.2,379.6,10.2,8.6,1,1
29.9,278.6,10.1,8.7,1,1
29.4,353.5,10.2,8.6,1,1
29.9,332.8,10.2,8.6,1,1
29.3,474.2,10.3,8.6,1,1
30.1,378.6,10.1,8.7,1,1
29.2,357.3,10.1,8.7,1,1
29.8,474.8,10.1,8.7,1,1
30,283.1,10.2,8.7,1,1
29.6,400.9,10.1,8.6,1,1
29.4,247.4,10.1,8.6,1,1
29.4,343.9,10.1,8.7,1,1
30.1,310.8,10.1,8.5,1,1
29.3,288.2,10.1,8.6,1,1
29.4,407.3,10.1,8.5,1,1
30.5,262.4,10.1,8.6,1,1
29.6,408.9,10.1,8.5,1,1
29.4,315.2,10.1,8.6,1,1
29.6,431.5,10.1,8.5,1,1
29.3,347.1,10.1,8.6,1,1
29.6,366.2,10.1,8.6,1,1
28.5,392.3,10.1,8.6,1,1
29.7,307.9,10.3,8.5,1,1
29.7,349,10.2,8.6,1,1
29.2,300.9,10.2,8.5,1,1
29.5,359.8,10.2,8.5,1,1
29.3,356.3,10.1,8.6,1,1
29.6,411.7,10.3,8.6,1,1
29.2,398.7,10.2,8.7,1,1
29.6,371,10.3,8.7,1,1
29.7,466.2,10.2,8.7,1,1
30.1,258.2,10.2,8.7,1,1
29.3,386.9,10.2,8.8,1,1
29.6,268.4,10.2,8.7,1,1
29.4,315.6,10.2,8.7,1,1
29.5,348.4,10.2,8.7,1,1
29.1,285,10.2,8.8,1,1
29.6,426.7,10.2,8.6,1,1
29.4,308.9,10.2,8.8,1,1
29.9,446.5,10.2,8.7,1,1
29.9,328.3,10.2,8.7,1,1
29.5,405.4,10.2,8.7,1,1
29.6,366.2,10.2,8.7,1,1
29.8,357.9,10.2,8.7,1,1
29.2,371.9,10.2,8.7,1,1
29.3,300.9,10.4,8.6,1,1
29.8,370,10.2,8.7,1,1
29.7,317.8,10.3,8.6,1,1
29.4,370.3,10,8.7,1,1
29.2,340.4,10.2,8.7,1,1
29.1,469.7,10.1,8.7,1,1
29.8,384,10.2,8.7,1,1
29.2,345.2,10.2,8.7,1,1
29.6,424.8,10.2,8.8,1,1
29.7,226.1,10.1,8.8,1,1
30.1,361.7,10.2,8.7,1,1
28.9,255.1,10.2,8.7,1,1
29.7,304.4,10.2,8.7,1,1
29.4,362.1,10.2,8.7,1,1
30.1,271.3,10.2,8.7,1,1
29.3,432.4,10.2,8.7,1,1
29.5,297.1,10.2,8.7,1,1
29.4,442.3,10.2,8.7,1,1
30.1,352.8,10.2,8.6,1,1
29.4,409.2,10.2,8.8,1,1
29.5,393.6,10.2,8.6,1,1
30.2,355.1,10.2,8.8,1,1
29.8,377,10.2,8.7,1,1
30.1,271.9,10.2,8.7,1,1
30,342.6,10.2,8.6,1,1
29.1,333.4,10.2,8.7,1,1
28.9,361.7,10.1,8.7,1,1
29.6,368.7,10.2,8.7,1,1
29.7,479.9,10.1,8.7,1,1
30.1,441,10.2,8.6,1,1
29.5,337.5,10.2,8.6,1,1
29.5,439.5,10.2,8.5,1,1
30,228.3,10.2,8.7,1,1
28.8,366.8,10.2,8.5,1,1
29.9,291.4,10.2,8.6,1,1
29.9,295.8,10.2,8.5,1,1
30,390.4,10.2,8.5,1,1
29.4,286.3,10.2,8.6,1,1
29.1,447.4,10.2,8.6,1,1
30.6,289.8,10.2,8.6,1,1
29.8,408.9,10.2,8.6,1,1
29.4,341.7,10.2,8.5,1,1
29.3,390.1,10.2,8.6,1,1
29.7,381.5,10.2,8.5,1,1
29.7,318.4,10.1,8.5,1,1
29.1,363.3,10.2,8.5,1,1
29.9,278.9,10,8.6,1,1
29.6,351.2,10.3,8.5,1,1
30.5,317.2,10.2,8.6,1,1
30.3,420,10.3,8.6,1,1
28.8,362.1,10.2,8.6,1,1
29.9,455.7,10.4,8.6,1,1
29.8,433.7,10.2,8.7,1,1
29.7,263.3,10.3,8.7,1,1
30.1,386.3,10.2,8.8,1,1
29.2,236.9,10.3,8.7,1,1
29.2,300.6,10.2,8.8,1,1
29.2,275.1,10.3,8.8,1,1
29.8,282.8,10.2,9,1,1
29.9,397.7,10.2,8.8,1,1
30.1,281.5,10.2,9,1,1
29.7,465.9,10.2,8.9,1,1
30.2,305.1,10.2,9,1,1
29.8,399,10.2,8.9,1,1
30.2,356.6,10.2,8.9,1,1
29.6,359.8,10.3,8.8,1,1
29.5,346.8,10.2,8.8,1,1
29.2,320,10.4,8.9,1,1
29.6,389.5,10.2,8.8,1,1
30.2,292.3,10.1,8.8,1,1
29.2,378.6,10.3,8.7,1,1
30.1,373.5,10.1,8.9,1,1
30.2,485.9,10.3,8.7,1,1
30.6,363.7,10.2,8.9,1,1
29.1,392.3,10.3,8.8,1,1
29.3,462.4,10.2,8.8,1,1
29.2,250.9,10.2,8.8,1,1
29.7,435.3,10.1,8.8,1,1
30.3,235.6,10.1,8.8,1,1
29.2,355.7,10.1,8.8,1,1
29.8,342.6,10.1,8.8,1,1
30.1,283.1,10.1,8.9,1,1
29.6,433.4,10.1,8.9,1,1
29.9,300.6,10.1,8.9,1,1
29.8,467.2,10.1,9,1,1
30.1,317.5,10.1,9,1,1
29.5,359.2,10.1,9,1,1
30.2,389.8,10.1,8.9,1,1
29.3,362.7,10.2,8.8,1,1
29.5,332.8,10.2,8.9,1,1
30.2,281.2,10.3,8.9,1,1
29.6,362.4,10.2,9,1,1
29.1,271.9,10.3,8.8,1,1
29.8,339.8,10.2,8.9,1,1
29.5,366.2,10.2,8.9,1,1
30,481.2,10.1,9,1,1
30.1,405.1,10.2,8.9,1,1
29.5,340.4,10.1,8.9,1,1
30.2,449,10.2,8.8,1,1
29.3,233.7,10.1,8.8,1,1
30,399,10.2,8.8,1,1
29.4,268.7,10.2,8.8,1,1
29.9,321.9,10.2,8.8,1,1
29.8,355.4,10.2,8.8,1,1
29.6,284.7,10.2,8.8,1,1
30.2,445.2,10.1,8.7,1,1
30.1,259.8,10.1,8.8,1,1
29.8,392.6,10.1,8.7,1,1
29.4,316.5,10.1,8.7,1,1
29.3,389.8,10.1,8.7,1,1
29.1,383.7,10.1,8.7,1,1
29.3,378.9,10.1,8.7,1,1
30,386.6,10.1,8.8,1,1
30.2,298,10.2,8.7,1,1
29.7,365.2,10.1,8.8,1,1
29.7,272.6,10,8.8,1,1
29.7,379.6,10,8.8,1,1
28.8,372.3,10.1,8.8,1,1
30.2,475.1,10.1,8.9,1,1
29.7,437.2,10.1,8.9,1,1
29.5,325.8,10.1,8.8,1,1
29.2,470.3,10.1,8.9,1,1
29.5,260.1,10.1,8.9,1,1
29.7,363.7,10.1,8.9,1,1
28.8,264.3,10.2,8.9,1,1
29.8,281.2,10.2,8.9,1,1
29.2,369.1,10.2,8.9,1,1
29.2,290.7,10.2,8.8,1,1
29.6,494.2,10.2,8.8,1,1
28.6,346.1,10.2,8.8,1,1
29.8,485.9,10.2,8.8,1,1
31.7,360.2,10.2,8.9,1,1
29.7,374.5,10.2,8.8,1,1
30.3,336.9,10.2,8.8,1,1
29.7,250.3,10.1,8.8,1,1
28.7,310.8,10.2,8.9,1,1
28.8,231.2,10.2,8.8,1,1
29,325.4,10.2,8.9,1,1
29,279.3,10.1,8.9,1,1
29.8,367.8,10.1,8.9,1,1
29.9,406.6,10.2,8.8,1,1
29.2,452.2,10.2,8.8,1,1
29.8,443.3,10.1,8.8,1,1
29.7,291,10.1,8.8,1,1
29.6,498.7,10.1,8.9,1,1
29.8,305.4,10.2,8.8,1,1
29.9,356.6,10.1,8.8,1,1
30.4,280.9,10.1,8.9,1,1
29.2,269.7,10.1,8.9,1,1
29.1,434.7,10.1,8.8,1,1
29.8,298.7,10.1,8.9,1,1
29.8,468.1,10.1,8.8,1,1
29.3,295.2,10.1,8.8,1,1
29.5,418.1,10.1,8.8,1,1
29.8,386.3,10.1,8.7,1,1
29.1,406,10.1,8.8,1,1
29.3,392,10.1,8.8,1,1
29.2,345.5,10.1,8.7,1,1
29.5,396.5,10.1,8.7,1,1
29.7,306.6,10.2,8.8,1,1
30,374.8,10.2,8.8,1,1
29.5,310.5,10.2,8.8,1,1
30,425.4,10.3,8.8,1,1
28.9,406,10.3,9,1,1
30.3,426.4,10.2,8.7,1,1
29.8,442.3,10.2,8.9,1,1
30,243.3,10.2,8.9,1,1
29.9,450.9,10.2,8.8,1,1
29.6,235.6,10.2,8.7,1,1
29.8,279.3,10.2,8.8,1,1
29.5,301.2,10.2,8.8,1,1
28.5,284.4,10.2,8.7,1,1
29.9,475.4,10.2,8.8,1,1
29.4,273.8,10.2,8.7,1,1
29.7,466.5,10.2,8.8,1,1
28.9,331.8,10.2,8.7,1,1
30,376.1,10.2,8.8,1,1
29.6,390.1,10.2,8.7,1,1
30.1,359.5,10.2,8.8,1,1
29.8,378,10.1,8.7,1,1
29.7,302.8,10.2,8.9,1,1
29.7,382.4,10.2,8.7,1,1
29.3,224.8,10.1,8.8,1,1
29.6,361.7,10.3,8.9,1,1
29.1,366.2,10.1,9,1,1
29.9,459.2,10.2,8.9,1,1
29.5,428.9,10.2,8.8,1,1
29.8,408.6,10.2,8.8,1,1
29.2,473.8,10.2,8.9,1,1
29.6,230.5,10.1,9,1,1
29.4,424.2,10.2,9,1,1
29.2,85.9,10.2,8.8,1,1
30.3,305.1,10.2,8.9,1,1
29,327,10.2,9,1,1
30,267.5,10.2,8.8,1,1
29.8,614.6,10.2,8.8,1,1
28.9,304.1,10.2,8.8,1,1
29.1,630.9,10.2,8.8,1,1
29,372.3,10.2,8.9,1,1
30.1,369.4,10.2,8.9,1,1
29,573.5,10.2,8.8,1,1
29,379.3,10.3,8.9,1,1
30,487.9,10.2,8.9,1,1
29.9,326.1,10.2,8.8,1,1
30.3,385.6,10.2,8.7,1,1
30.2,245.2,10.2,8.8,1,1
29.7,323.5,10.3,8.8,1,1
30.1,372.3,10.2,9,1,1
29.3,511.1,10.3,8.7,1,1
29.1,420.7,10.2,8.9,1,1
29.9,393,10.2,8.6,1,1
29.9,476.7,10.2,8.6,1,1
29,213.7,10.2,8.8,1,1
29.4,457.9,10.2,8.8,1,1
29.9,258.9,10.2,8.8,1,1
29.6,266.8,10.2,9,1,1
29.9,382.8,10.2,8.8,1,1
29.3,279.3,10.2,8.8,1,1
29.3,554.1,10.2,8.8,1,1
29.7,262.4,10.2,8.8,1,1
29.8,404.7,10.2,9,1,1
29.5,350,10.1,8.9,1,1
29.2,348.7,10.2,8.6,1,1
29.1,372.9,10.2,8.8,1,1
29.3,328.9,10.2,8.8,1,1
29,367.5,10.2,8.9,1,1
29.3,298,10.3,8.7,1,1
29.3,371.9,10.2,8.8,1,1
29.6,298.7,10.1,8.7,1,1
29.3,354.7,10.2,8.8,1,1
30,401.9,10.2,8.7,1,1
29.5,710.2,10.3,8.8,1,1
29.7,438.2,10.1,8.6,1,1
29.1,407.9,10.2,8.8,1,1
29.7,534.4,10.2,8.7,1,1
29.8,90.4,10.2,8.8,1,1
29.6,386.3,10.2,8.6,1,1
29.5,269.7,10.2,8.7,1,1
29.7,271,10.2,8.7,1,1
29.8,447.1,10.2,8.7,1,1
29.6,298.7,10.2,8.7,1,1
29.1,710.8,10.3,8.7,1,1
29.9,297.1,10.2,8.7,1,1
29.6,383.4,10.2,8.8,1,1
30.1,386.3,10.2,8.8,1,1
29.6,291,10.2,8.8,1,1
29.6,367.5,10.2,8.8,1,1
29.7,310.8,10.1,8.8,1,1
29.7,367.5,10.2,8.8,1,1
29.6,297.4,10.5,8.8,1,1
29.7,345.8,10.2,8.9,1,1
29.9,286.9,10.1,8.9,1,1
29.7,375.1,9.8,8.9,1,1
29.5,403.8,10.1,8.9,1,1
29.4,693.6,10.1,9.1,1,1
29.3,437.5,10.1,9.1,1,1
29.3,343.9,10,9,1,1
28.9,681.8,10.1,9.1,1,1
29.1,105.7,10.1,8.9,1,1
29,352.8,10.1,9,1,1
29.3,247.4,10.1,8.9,1,1
29.7,173.2,10.1,8.9,1,1
29.4,500.9,10.1,9,1,1
30,274.2,10.1,8.9,1,1
29.6,447.7,10.2,8.9,1,1
30.2,237.2,10.1,8.9,1,1
29.5,367.2,10.1,8.8,1,1
28.8,539.1,10.1,8.9,1,1
29.4,414.6,10.1,8.8,1,1
29.2,381.8,10.1,8.8,1,1
30.3,332.1,10.1,8.9,1,1
30,336.9,10.2,8.9,1,1
29.4,264.3,10.2,9,1,1
30,354.4,10.2,8.8,1,1
29.3,352.8,10.1,8.8,1,1
29.5,411.7,10,8.9,1,1
29.1,421.9,10.2,8.7,1,1
29.9,800.9,10.2,8.7,1,1
29.4,469.7,10.1,8.7,1,1
30.4,204.7,10.2,8.9,1,1
30.1,562.7,10.2,8.8,1,1
29.3,77.7,10.3,8.8,1,1
30.1,311.1,10.2,8.7,1,1
30.1,310.8,10.2,8.8,1,1
30.1,220.7,10.2,8.8,1,1
29.5,458.9,10.2,8.8,1,1
30,198.7,10.2,8.9,1,1
28.9,427.7,10.2,8.9,1,1
29.5,316.2,10.2,8.8,1,1
29.6,411.1,10.1,8.7,1,1
29.9,395.8,10.1,8.8,1,1
29.4,407.3,10.2,8.8,1,1
30.2,644.2,10.2,8.8,1,1
28.9,304.1,10,8.8,1,1
29.5,440.7,10.1,8.8,1,1
30,309.8,10.1,8.8,1,1
29.9,317.2,10.3,8.7,1,1
29.7,374.8,10,8.8,1,1
29.4,600,10.5,8.7,1,1
29.2,603.8,10.1,8.7,1,1
29.8,489.5,10.2,8.6,1,1
29.9,434,10.1,8.7,1,1
29.5,191.7,10.2,8.7,1,1
29.6,502.2,10.2,8.7,1,1
29.5,241,10.2,8.7,1,1
29.2,234,10.1,8.8,1,1
29.6,328.6,10.1,8.8,1,1
29.2,77.3,10.1,8.7,1,1
29.7,467.5,10.2,8.7,1,1
29.6,274.5,10.2,8.7,1,1
29.5,423.2,10.2,8.7,1,1
29.9,348.4,10.2,8.8,1,1
29.8,399,10.2,8.8,1,1
29.6,385.3,10.2,8.8,1,1
29.5,361.4,10.2,8.8,1,1
29.8,351.6,10.1,8.9,1,1
29.8,280.2,10.4,8.9,1,1
29.5,346.1,10.2,8.8,1,1
29.8,287.5,10.1,8.9,1,1
29.8,345.8,10.3,9,1,1
29.7,419.4,10.2,9,1,1
30,685.3,10.4,9.1,1,1
29.7,441,10.2,9,1,1
28.9,584.7,10.2,9,1,1
29.2,545.5,10.2,8.9,1,1
29.3,121.9,10.1,9.1,1,1
29.6,458.6,10.2,8.9,1,1
30,201.2,10.1,9,1,1
29.4,233.4,10.1,9,1,1
30.3,424.5,10.2,9,1,1
29.7,238.8,10.2,9,1,1
29.2,516.2,10.2,8.9,1,1
29.7,281.2,10.2,8.9,1,1
29.8,387.5,10.2,9.1,1,1
29.8,380.2,10.2,8.9,1,1
30,410.5,10.2,9,1,1
29.2,365.6,10.2,8.8,1,1
29.9,320.7,10.2,8.8,1,1
30.2,367.2,10.1,8.8,1,1
29.4,290.7,10.4,8.7,1,1
29.4,354.1,10.2,8.7,1,1
29.5,291,10.1,8.6,1,1
29.9,371.3,10,8.8,1,1
29.5,430.2,10.2,8.5,1,1
29.8,711.1,10.2,8.8,1,1
29.5,439.1,10.2,8.5,1,1
29.1,343.3,10.1,8.8,1,1
29.8,514.3,10.2,8.5,1,1
29.1,101.2,10.2,8.7,1,1
29.7,321.3,10.2,8.6,1,1
29.2,245.2,10.2,8.7,1,1
29.5,272.6,10.2,8.7,1,1
29.6,468.4,10.2,8.7,1,1
