VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
28.5,318.4,23.6,9,0,0
29,372.6,23.5,8.9,0,0
28.9,295.2,23.4,8.9,0,0
29,366.5,23.5,8.8,0,0
28.8,342,23.4,8.8,0,0
30.3,405.1,23.5,8.8,0,0
28,420.7,23.4,8.7,0,0
28.9,368.7,23.4,8.8,0,0
28.3,452.5,23.5,8.7,0,0
30.9,330.2,23.4,8.7,0,0
29.5,373.8,23.4,8.8,0,0
28.7,246.1,23.4,8.8,0,0
28.9,321.6,23.4,8.5,0,0
28.8,314.9,23.5,8.7,0,0
29.3,269.4,23.4,8.6,0,0
29.1,366.5,23.5,8.7,0,0
28.9,287.5,23.4,8.6,0,0
28.4,422.6,23.4,9,0,0
28.5,328.6,23.3,8.4,0,0
28.8,432.4,23.4,8.7,0,0
29.1,357.9,23.5,8.5,0,0
28.7,376.7,23.5,8.7,0,0
28.6,387.2,23.5,8.7,0,0
28.8,321,23.6,8.7,0,0
29.1,370,23.4,8.7,0,0
29,306,23.4,8.8,0,0
28.6,365.2,23.5,8.7,0,0
28.9,333.4,23.5,8.7,0,0
28.7,414.6,23.6,8.8,0,0
29,441.7,23.5,8.7,0,0
29.3,390.7,23.4,8.8,0,0
29,455.1,23.5,8.8,0,0
29.1,346.8,23.5,8.7,0,0
28.7,405.7,23.5,8.8,0,0
28.7,308.6,23.5,8.8,0,0
28.9,361.7,23.6,8.8,0,0
28.7,347.4,23.6,8.8,0,0
29.1,292.6,23.5,8.8,0,0
28.8,398.4,23.4,8.7,0,0
28.9,321.3,23.5,8.8,0,0
29.2,435.6,23.4,8.7,0,0
28.8,327,23.4,8.7,0,0
28.9,405.1,23.4,8.7,0,0
28.7,359.2,23.4,8.7,0,0
29,357,23.4,8.6,0,0
28.7,361.7,23.5,8.6,0,0
29.1,290.7,23.5,8.7,0,0
29.2,343.9,23.4,8.6,0,0
29.2,292.6,23.4,8.6,0,0
29,343.6,23.4,8.6,0,0
28.8,323.2,23.4,8.6,0,0
29,383.7,23.5,8.6,0,0
28.7,430.9,23.4,8.7,0,0
29.1,385.6,23.3,8.6,0,0
28.5,445.8,23.4,8.7,0,0
29.1,353.5,23.4,8.6,0,0
28.9,417.5,23.4,8.7,0,0
29.7,276.7,23.5,8.6,0,0
29.4,306.3,23.6,8.7,0,0
28.7,332.1,23.6,8.8,0,0
28.6,290.7,23.6,8.7,0,0
28.9,391,23.5,8.8,0,0
29.2,324.2,23.5,8.8,0,0
28.8,443.3,23.5,8.8,0,0
28.2,364.6,23.5,8.7,0,0
29.9,429.3,23.6,8.7,0,0
29.6,361.7,23.5,8.8,0,0
28.6,358.6,23.5,8.7,0,0
28.7,382.8,23.5,8.7,0,0
29.5,311.1,23.6,8.7,0,0
28.9,371.6,23.5,8.7,0,0
29.1,348,23.5,8.7,0,0
28.8,409.5,23.4,8.7,0,0
28.7,342.3,23.4,8.8,0,0
28.7,387.2,23.6,8.7,0,0
29.5,427.3,23.4,8.6,0,0
29.5,392.3,23.4,8.7,0,0
29,442.3,23.5,8.7,0,0
29,360.2,23.5,8.7,0,0
29.1,394.5,23.4,8.7,0,0
28.7,285.3,23.4,8.7,0,0
29,326.7,23.4,8.7,0,0
28.9,350.3,23.4,8.7,0,0
28.7,286.9,23.4,8.7,0,0
28.6,373.8,23.4,8.7,0,0
28.6,311.4,23.4,8.7,0,0
29.5,427.3,23.5,8.7,0,0
29.3,314,23.4,8.7,0,0
28.1,421.9,23.3,8.7,0,0
29.5,378,23.4,8.8,0,0
28.8,359.2,23.4,8.8,0,0
28.8,382.1,23.5,8.8,0,0
28.6,302.5,23.5,8.7,0,0
29.1,351.6,23.5,8.8,0,0
29.5,306.6,23.4,8.8,0,0
28.3,376.7,23.4,8.8,0,0
29.7,318.4,23.4,8.8,0,0
28.1,343.6,23.5,8.8,0,0
28.7,450.6,23.5,8.8,0,0
29.3,377.3,23.5,8.7,0,0
28.9,395.8,23.4,8.7,0,0
29,314.9,23.5,8.7,0,0
28.8,388.5,23.4,8.7,0,0
28.8,270.7,23.4,8.7,0,0
29,320,23.4,8.7,0,0
28.7,350.3,23.5,8.8,0,0
28.9,292.6,23.5,8.9,0,0
28.9,372.6,23.5,8.8,0,0
28.8,330.2,23.5,8.8,0,0
29.1,465.9,23.5,8.8,0,0
28.6,366.2,23.5,8.8,0,0
29.1,417.5,23.4,8.8,0,0
28.9,387.2,23.4,8.8,0,0
29.2,383.7,23.4,8.8,0,0
28.6,400.3,23.4,8.8,0,0
28.7,321.3,23.4,8.8,0,0
29.4,361.4,23.4,8.8,0,0
28.9,366.8,23.4,8.8,0,0
28.9,416.5,23.4,8.9,0,0
29.1,354.7,23.5,8.8,0,0
29.1,357.3,23.6,8.8,0,0
29,451.6,23.4,8.8,0,0
28.8,387.9,23.3,8.8,0,0
29,404.7,23.4,8.9,0,0
28.8,356,23.5,8.7,0,0
28.8,378.9,23.4,8.8,0,0
28.7,290.4,23.3,8.9,0,0
28.7,319.7,23.4,8.9,0,0
29,362.1,23.5,8.9,0,0
28.4,290.7,23.5,8.8,0,0
29.3,374.8,23.5,8.9,0,0
29.2,323.5,23.5,8.9,0,0
28.8,437.9,23.5,8.9,0,0
29,328,23.4,8.8,0,0
29,393.3,23.5,8.8,0,0
28.9,378,23.5,8.8,0,0
28.8,359.2,23.7,8.8,0,0
28.9,393.6,23.5,8.8,0,0
29,307,23.5,8.8,0,0
29.1,349.6,23.5,8.8,0,0
29.2,336.6,23.5,8.9,0,0
28.4,409.5,23.5,8.9,0,0
29,351.2,23.5,8.8,0,0
29.2,343.3,23.6,8.9,0,0
28.9,455.1,23.5,8.9,0,0
28.9,424.5,23.5,8.9,0,0
28.8,409.8,23.5,8.8,0,0
29.3,352.5,23.6,8.8,0,0
28.8,400.9,23.5,8.9,0,0
29.1,305.1,23.5,8.9,0,0
29.4,321.6,23.5,8.8,0,0
28.8,378.6,23.5,8.8,0,0
28.7,312.1,23.5,8.9,0,0
29.4,391.7,23.5,8.8,0,0
29.3,345.8,23.5,8.8,0,0
28.9,441.7,23.5,8.8,0,0
28.9,332.1,23.4,8.8,0,0
28.4,420,23.4,8.8,0,0
29.1,402.5,23.4,8.9,0,0
28.6,363.3,23.5,8.9,0,0
29.8,393.3,23.5,8.8,0,0
29,307.9,23.4,8.9,0,0
28.6,340.7,23.5,8.8,0,0
28.9,366.8,23.5,8.9,0,0
29.2,411.1,23.5,8.8,0,0
29.2,345.5,23.4,9,0,0
28.6,329.9,23.5,8.9,0,0
28.6,436.6,23.5,9,0,0
28.9,390.7,23.4,8.9,0,0
29.1,388.2,23.5,8.9,0,0
29.2,318.7,23.6,8.9,0,0
29.4,379.9,23.5,8.9,0,0
27.1,336.3,23.4,8.9,0,0
29,328.3,23.5,8.9,0,0
29.4,366.8,23.5,8.9,0,0
29.1,269.4,23.4,8.9,0,0
28.6,353.1,23.4,8.8,0,0
28.5,330.2,23.5,8.9,0,0
28.1,436.3,23.5,8.8,0,0
29.1,341,23.4,9,0,0
29.2,379.3,23.4,8.8,0,0
28.7,373.8,23.4,8.9,0,0
28.8,331.5,23.5,8.8,0,0
28.9,374.2,23.5,8.8,0,0
29.1,318.7,23.5,8.8,0,0
28.8,359.2,23.5,8.8,0,0
29,352.5,23.5,8.9,0,0
28.8,430.2,23.5,8.9,0,0
29.1,366.5,23.4,8.9,0,0
29.1,323.5,23.5,8.8,0,0
28.4,453.1,23.4,8.9,0,0
29,422.3,23.4,8.9,0,0
28.5,399,23.4,8.9,0,0
28.9,349,23.5,8.9,0,0
28.5,410.8,23.4,9,0,0
29.3,361.1,23.4,8.9,0,0
29.1,345.5,23.4,9,0,0
29,385,23.5,8.9,0,0
29,312.1,23.4,8.9,0,0
28.8,392,23.4,8.9,0,0
29.2,353.8,23.5,8.9,0,0
29.1,449,23.5,8.8,0,0
29.1,345.5,23.3,8.8,0,0
28.7,388.8,23.3,8.7,0,0
29.4,380.9,23.3,8.8,0,0
29.1,332.8,23.5,8.7,0,0
28.8,370.3,23.5,8.8,0,0
28.7,313.3,23.4,8.8,0,0
29.4,382.4,23.4,8.7,0,0
28.9,353.5,23.6,8.8,0,0
28.8,377.7,23.6,8.8,0,0
29,357,23.4,8.8,0,0
29.2,304.7,23.5,8.9,0,0
29.3,446.8,23.5,8.8,0,0
29.2,358.2,23.6,8.9,0,0
28.8,365.9,23.5,8.9,0,0
29.2,307.6,23.6,8.8,0,0
28.6,418.4,23.6,8.8,0,0
28.8,350.9,23.6,8.8,0,0
28.9,308.6,23.5,8.8,0,0
28.7,372.6,23.6,8.9,0,0
28.6,314,23.6,8.9,0,0
28.6,372.9,23.6,8.9,0,0
28.5,355.7,23.5,8.8,0,0
29.1,471.3,23.5,8.9,0,0
29.1,360.8,23.5,8.9,0,0
29.1,390.7,23.4,8.8,0,0
29.8,371.6,23.4,9,0,0
29.3,298.7,23.4,9,0,0
28.4,350.6,23.4,8.9,0,0
28.5,357,23.4,8.9,0,0
28.7,393.9,23.4,8.9,0,0
28.8,362.4,23.6,8.8,0,0
28,413,23.5,8.9,0,0
29.2,380.5,23.3,8.9,0,0
28.7,313.7,23.5,8.9,0,0
28.5,427.3,23.5,8.8,0,0
28.6,404.1,23.5,8.9,0,0
29,380.5,23.4,8.9,0,0
28.6,334,23.5,8.9,0,0
29,393.6,23.4,8.8,0,0
28.5,385.6,23.4,8.9,0,0
29.1,315.6,23.5,8.8,0,0
28.5,364.6,23.5,8.8,0,0
29.3,303.8,23.4,8.7,0,0
28.6,384,23.5,8.9,0,0
28.7,344.2,23.5,8.7,0,0
28.8,430.5,23.5,8.8,0,0
28.9,345.8,23.5,8.8,0,0
29,366.2,23.4,8.8,0,0
28.9,376.7,23.5,8.9,0,0
28.5,313.3,23.5,8.9,0,0
28.2,357.6,23.5,8.8,0,0
29.6,319.4,23.5,8.9,0,0
29,382.4,23.4,8.8,0,0
28.9,358.2,23.5,8.9,0,0
29.3,378,23.5,8.8,0,0
28.6,369.1,23.4,8.9,0,0
29,290.4,23.5,8.8,0,0
28.7,386.3,23.5,8.9,0,0
28.7,366.5,23.5,8.9,0,0
29.1,357.9,23.4,8.9,0,0
28.4,322.3,23.4,9,0,0
28.6,389.1,23.4,8.9,0,0
28.9,384.7,23.4,8.8,0,0
28.8,306.6,23.4,8.8,0,0
29,359.5,23.4,8.9,0,0
29,318.7,23.4,9,0,0
28.8,383.4,23.4,8.9,0,0
29,337.5,23.4,8.9,0,0
29,429.9,23.4,8.8,0,0
29,353.8,23.4,8.8,0,0
29,379.6,23.4,8.9,0,0
28.8,389.1,23.4,8.7,0,0
29,335,23.4,8.8,0,0
28.6,370.7,23.5,8.8,0,0
28.6,395.2,23.4,8.9,0,0
29.1,428.9,23.3,8.8,0,0
28.8,359.8,23.5,8.7,0,0
28.9,380.5,23.4,8.7,0,0
29.1,377,23.4,8.9,0,0
28.9,301.6,23.5,8.7,0,0
29.1,410.5,23.5,8.8,0,0
28.3,385.3,23.5,8.7,0,0
29.3,377.7,23.4,8.8,0,0
29,328.3,23.5,8.6,0,0
29.1,375.4,23.5,8.8,0,0
28.8,380.5,23.4,8.8,0,0
28.8,299.6,23.5,8.8,0,0
28.6,346.8,23.6,8.8,0,0
28.4,321.9,23.5,8.8,0,0
29.4,384.7,23.6,8.9,0,0
28.4,334.4,23.4,9,0,0
28.8,415.2,23.4,8.8,0,0
29.1,328.6,23.5,8.9,0,0
29.1,340.1,23.4,8.9,0,0
28.7,359.8,23.4,8.9,0,0
29,319.7,23.4,9,0,0
28.6,352.8,23.5,8.9,0,0
28.4,359.5,23.5,9,0,0
29.3,420,23.6,8.9,0,0
28.1,348,23.7,8.9,0,0
28.9,343.3,23.5,8.9,0,0
28.7,386.9,23.4,8.9,0,0
28.9,304.4,23.5,8.9,0,0
29.5,401.2,23.5,8.9,0,0
29.1,384,23.5,8.9,0,0
28.9,373.8,23.4,8.9,0,0
29.1,336.3,23.5,8.8,0,0
28.6,391.4,23.5,8.9,0,0
28.2,400.3,23.4,8.8,0,0
28.9,334.4,23.3,8.8,0,0
28.4,391.7,23.4,8.8,0,0
29.4,346.5,23.4,8.8,0,0
29.1,404.7,23.4,8.9,0,0
28.6,329.6,23.4,8.7,0,0
28.5,409.8,23.4,8.8,0,0
28.3,344.5,23.5,8.8,0,0
28.9,376.4,23.5,8.8,0,0
29.4,392,23.5,8.8,0,0
29.6,328,23.5,8.8,0,0
28,343.3,23.7,8.8,0,0
28.7,374.5,23.5,8.8,0,0
28.5,463.7,23.4,8.9,0,0
29.1,379.6,23.6,8.9,0,0
28.7,350.9,23.5,8.9,0,0
29.1,366.2,23.4,8.9,0,0
28.4,326.7,23.5,8.9,0,0
28.9,392,23.5,8.8,0,0
29.3,369.7,23.6,8.8,0,0
28.9,367.2,23.4,8.8,0,0
29.2,329.9,23.4,8.9,0,0
29,361.1,23.5,8.8,0,0
29.2,363,23.4,8.9,0,0
27.7,321.6,23.4,8.7,0,0
29.1,363.3,23.4,8.9,0,0
28,344.2,23.4,8.8,0,0
28.8,387.5,23.4,9,0,0
29,331.5,23.4,8.8,0,0
29.2,399,23.4,8.8,0,0
29.1,322.9,23.4,8.9,0,0
28.2,307,23.5,8.9,0,0
28.9,366.2,23.4,8.8,0,0
28.7,339.4,23.4,8.9,0,0
29,353.8,23.4,8.9,0,0
28.5,364.3,23.4,8.9,0,0
28.6,426.4,23.5,8.9,0,0
28.3,350.6,23.4,8.9,0,0
29.2,325.1,23.3,8.9,0,0
28.6,385.9,23.3,8.9,0,0
28.6,306.6,23.4,8.9,0,0
29,363,23.4,8.8,0,0
28.5,377,23.5,8.9,0,0
28.8,390.1,23.4,9,0,0
28.9,350.6,23.4,8.9,0,0
29,392,23.4,9,0,0
28.8,391.4,23.5,9,0,0
29.1,328.9,23.5,8.9,0,0
28.7,365.2,23.5,8.9,0,0
29.1,351.6,23.4,8.8,0,0
28.9,423.5,23.4,9,0,0
28.3,352.8,23.5,8.9,0,0
28.5,429.6,23.5,9,0,0
29.4,360.5,23.4,8.9,0,0
29.2,351.6,23.5,9.2,0,0
28.5,382.1,23.5,9.1,0,0
29.4,354.1,23.4,9.4,1,0
28.5,365.2,23.4,9.4,1,0
28.8,382.4,23.4,9,0,0
28.8,419.1,23.5,9,0,0
29.7,340.4,23.5,8.8,0,0
28.6,330.2,23.4,8.9,0,0
28.9,361.4,23.4,8.8,0,0
29.2,304.4,23.4,8.8,0,0
28.9,358.6,23.4,8.9,0,0
28.6,366.2,23.5,8.9,0,0
28.9,363.3,23.4,8.9,0,0
29.1,337.5,23.4,8.8,0,0
29,345.8,23.4,8.7,0,0
28.7,363.7,23.4,8.8,0,0
28.8,318.4,23.4,8.9,0,0
28.3,343,23.5,8.8,0,0
29,331.8,23.5,8.8,0,0
28.4,395.2,23.5,8.7,0,0
29,327.7,23.4,8.8,0,0
28.9,396.8,23.5,8.8,0,0
28.1,361.1,23.5,8.9,0,0
28.5,343.9,23.5,8.8,0,0
28.8,382.1,23.4,8.9,0,0
29.3,393.6,23.4,8.9,0,0
29,407.6,23.3,9,0,0
28.6,373.5,23.4,8.9,0,0
28,429.3,23.5,8.9,0,0
28.6,365.9,23.6,8.8,0,0
28.3,342.3,23.5,8.9,0,0
28.9,390.1,23.5,8.9,0,0
29.9,339.8,23.4,9,0,0
29,350,23.5,8.9,0,0
28.9,371.6,23.6,8.9,0,0
29.3,364.9,23.5,8.9,0,0
28,352.2,23.5,9.1,0,0
28.6,395.5,23.6,8.9,0,0
28.4,398,23.5,8.9,0,0
29.3,344.9,23.4,8.9,0,0
28.8,360.5,23.5,8.9,0,0
29.3,328.9,23.5,8.9,0,0
28.8,388.5,23.6,9,0,0
28.1,328.6,23.5,9,0,0
28.3,404.4,23.4,9,0,0
28.9,361.1,23.5,8.9,0,0
28.8,327.7,23.5,9,0,0
28.4,362.4,23.5,8.9,0,0
29,371.3,23.5,9,0,0
29.1,401.6,23.4,8.9,0,0
28.8,379.6,23.4,9,0,0
28.9,383.1,23.4,8.9,0,0
29.4,354.7,23.5,9,0,0
28.1,304.7,23.4,9.1,0,0
28.9,350.6,23.4,9,0,0
29.1,328.6,23.4,9.1,0,0
28.9,352.8,23.4,8.9,0,0
28.6,378.6,23.5,8.9,0,0
29.4,389.5,23.4,8.8,0,0
29.1,348.7,23.4,8.8,0,0
29.7,338.8,23.4,8.8,0,0
28.7,332.4,23.4,8.8,0,0
28.4,303.1,23.4,9,0,0
29.2,325.4,23.6,8.9,0,0
28.6,331.8,23.5,8.7,0,0
28.6,404.7,23.4,8.6,0,0
29.1,339.1,23.4,8.7,0,0
28.8,380.2,23.4,8.8,0,0
28.9,350.3,23.5,8.9,0,0
28.8,323.2,23.5,8.9,0,0
29.2,366.5,23.5,8.7,0,0
28.9,411.4,23.4,8.5,0,0
28.5,417.2,23.4,8.6,0,0
29,385.9,23.4,8.5,0,0
28.9,412.4,23.5,8.6,0,0
28.9,375.4,23.5,8.6,0,0
28.8,306.6,23.5,8.5,0,0
28.8,345.8,23.5,8.5,0,0
28.3,323.2,23.5,8.6,0,0
28.8,371.6,23.5,8.5,0,0
28.6,393.9,23.6,8.5,0,0
29.1,388.2,23.4,8.5,0,0
29.2,374.8,23.4,8.7,0,0
28.5,390.1,23.4,8.5,0,0
29.3,366.5,23.4,8.5,0,0
29.4,335.6,23.4,8.5,0,0
28.9,349,23.4,8.5,0,0
28.8,329.9,23.4,8.6,0,0
28.8,375.8,23.4,8.6,0,0
28.9,316.2,23.4,8.6,0,0
28.9,369.4,23.4,8.6,0,0
29.9,345.2,23.5,8.7,0,0
28.6,336.3,23.5,8.7,0,0
29.1,343.9,23.5,8.8,0,0
28.8,378.3,23.5,8.7,0,0
28.7,387.2,23.4,8.7,0,0
28.7,363.7,23.4,8.7,0,0
28.4,360.2,23.5,8.6,0,0
29.1,339.8,23.5,8.7,0,0
28.5,289.4,23.4,8.7,0,0
29,317.8,23.5,8.6,0,0
28.9,316.5,23.5,8.6,0,0
28.4,346.1,23.5,8.6,0,0
28.5,397.1,23.5,8.6,0,0
28.7,384.4,23.5,8.7,0,0
28.9,361.7,23.5,8.7,0,0
28.7,354.4,23.5,8.6,0,0
28.9,348.7,23.5,8.6,0,0
28.8,329.6,23.5,8.6,0,0
28.6,351.6,23.5,8.7,0,0
28.5,345.8,23.5,8.6,0,0
29.1,396.1,23.5,8.7,0,0
28.8,334.7,23.5,8.6,0,0
28.8,367.2,23.6,8.5,0,0
28.7,344.5,23.6,8.6,0,0
28.5,337.9,23.6,8.6,0,0
28.1,356,23.6,8.6,0,0
28.7,423.8,23.6,8.7,0,0
28.6,444.9,23.5,8.6,0,0
29.2,402.2,23.4,8.6,0,0
29.3,369.7,23.5,8.6,0,0
29.1,350.3,23.6,8.7,0,0
28.3,305.4,23.5,8.8,0,0
28.8,336.3,23.4,8.6,0,0
29.3,336.9,23.4,8.7,0,0
28.2,362.4,23.4,8.6,0,0
29.4,415.6,23.5,8.6,0,0
29.2,371,23.5,8.7,0,0
29.3,349.3,23.5,8.8,0,0
29,361.7,23.5,8.7,0,0
29,347.1,23.4,8.7,0,0
29.1,333.1,23.4,8.7,0,0
28.7,347.7,23.4,8.7,0,0
29.5,318.7,23.3,8.7,0,0
29,367.2,23.4,8.7,0,0
28.6,311.7,23.4,8.8,0,0
29.4,352.5,23.5,8.8,0,0
28.1,336.3,23.4,8.7,0,0
28.9,345.2,23.5,8.7,0,0
29.1,357,23.6,8.8,0,0
29.2,402.2,23.5,8.7,0,0
28.3,427.7,23.5,8.7,0,0
29,393.6,23.4,8.7,0,0
28.9,330.2,23.5,8.8,0,0
28.9,337.9,23.5,8.9,0,0
29,306.3,23.5,8.6,0,0
29.1,318.7,23.4,8.5,0,0
28.8,330.9,23.5,8.5,0,0
28.6,355.1,23.6,8.6,0,0
28.9,418.8,23.6,8.7,0,0
29.1,380.2,23.4,8.5,0,0
28.7,363.7,23.4,8.7,0,0
28.7,364.6,23.5,8.5,0,0
28.4,343,23.5,8.6,0,0
28.4,349.3,23.4,8.4,0,0
28.8,362.1,23.5,8.5,0,0
29.1,353.5,23.4,8.5,0,0
28.7,399,23.4,8.7,0,0
28.4,348.4,23.4,8.5,0,0
28.4,368.1,23.5,8.6,0,0
28.5,366.2,23.3,8.7,0,0
29.1,372.9,23.3,8.7,0,0
28.8,381.8,23.4,8.7,0,0
28.7,426.4,23.4,8.5,0,0
29.4,412.7,23.5,8.6,0,0
28.3,392.3,23.3,8.6,0,0
29.1,335.6,23.3,8.6,0,0
29,345.8,23.4,8.6,0,0
28.9,311.7,23.4,8.6,0,0
28.3,334.7,23.4,8.7,0,0
28.8,341.4,23.4,8.6,0,0
29,357.3,23.5,8.5,0,0
28.1,432.4,23.5,8.6,0,0
29.6,378,23.4,8.6,0,0
28.5,351.9,23.4,8.6,0,0
29,361.4,23.4,8.5,0,0
28.6,327.3,23.5,8.7,0,0
29,319.1,23.5,8.8,0,0
29.4,323.5,23.5,8.9,0,0
28.6,317.8,23.5,8.8,0,0
28.6,363.3,23.5,8.9,0,0
28.7,324.2,23.5,8.7,0,0
28.8,334.4,23.6,8.9,0,0
28.4,333.1,23.5,8.8,0,0
29,399.3,23.5,8.9,0,0
28.5,414.3,23.6,8.8,0,0
28.9,418.4,23.6,9,0,0
28.7,412.1,23.5,9,0,0
29,406.6,23.4,8.8,0,0
28.8,345.5,23.5,8.9,0,0
29.1,348.4,23.5,8.9,0,0
29,319.7,23.5,9,0,0
28.6,342.6,23.5,8.9,0,0
28.3,367.8,23.5,8.9,0,0
28.6,383.7,23.5,8.9,0,0
29,435.3,23.5,9,0,0
28.9,397.4,23.4,8.9,0,0
28.9,359.8,23.4,8.9,0,0
28.7,371.6,23.5,8.8,0,0
28.4,351.6,23.5,9,0,0
28.9,365.6,23.5,9,0,0
28.5,353.1,23.5,9,0,0
29.1,339.4,23.4,9,0,0
28.4,373.5,23.4,8.9,0,0
28.9,331.8,23.4,9,0,0
28.6,345.8,23.5,9,0,0
28.7,373.5,23.5,9.1,0,0
29.5,398,23.4,8.9,0,0
29,407.6,23.4,8.8,0,0
28.6,406.6,23.5,9,0,0
28.4,403.8,23.5,9.2,0,0
28.6,402.8,23.4,9.1,0,0
29.3,325.4,23.5,8.8,0,0
29.1,314.6,23.5,8.7,0,0
29.1,315.6,23.5,8.8,0,0
28.7,326.4,23.5,8.8,0,0
29.5,369.7,23.4,8.9,0,0
29.3,357.3,23.4,8.7,0,0
28.1,446.1,23.4,8.9,0,0
27.9,399,23.5,8.8,0,0
29.7,361.7,23.5,8.9,0,0
28.7,390.4,23.5,8.9,0,0
29.5,337.5,23.5,8.8,0,0
29.1,324.8,23.5,8.8,0,0
29.5,328.9,23.5,8.8,0,0
29.2,332.4,23.5,8.9,0,0
28.2,365.2,23.4,8.9,0,0
28.9,328,23.4,8.9,0,0
28.8,339.8,23.5,9.1,0,0
28.8,328.6,23.4,9,0,0
28.8,403.5,23.4,8.9,0,0
28.5,415.6,23.3,8.9,0,0
29.1,418.1,23.4,8.8,0,0
29.1,394.5,23.4,8.7,0,0
28.6,405.1,23.4,8.8,0,0
29.2,328.6,23.4,8.8,0,0
28.6,306.6,23.4,8.7,0,0
28.4,328.3,23.4,8.7,0,0
28.7,339.8,23.4,8.7,0,0
28.9,396.1,23.3,8.8,0,0
28.6,384.4,23.4,8.8,0,0
29.1,485,23.4,8.6,0,0
29.2,403.5,23.4,8.8,0,0
28.5,368.4,23.4,8.8,0,0
29.3,397.1,23.3,8.8,0,0
28.5,351.6,23.4,8.8,0,0
29.1,356.3,23.3,8.8,0,0
28.6,354.7,23.4,8.9,0,0
28.8,350.9,23.4,8.9,0,0
29.5,388.8,23.5,8.7,0,0
29,331.8,23.6,8.8,0,0
29.2,343.9,23.5,8.8,0,0
28.7,342.6,23.6,8.8,0,0
28.9,407.3,23.5,8.9,0,0
28.9,429.3,23.4,8.9,0,0
28.7,408.6,23.6,8.9,0,0
28.8,363.3,23.5,8.9,0,0
29.4,387.5,23.4,8.9,0,0
29.1,318.1,23.5,8.8,0,0
29.7,274.5,23.5,8.9,0,0
29.1,287.9,23.5,8.9,0,0
29.1,311.4,23.5,8.9,0,0
28.9,357.3,23.4,9,0,0
28.8,359.8,23.5,9,0,0
28.5,464.9,23.5,9,0,0
28.8,392.3,23.5,9,0,0
28.6,347.7,23.5,9,0,0
28.9,378,23.5,9,0,0
28.9,341.4,23.4,9,0,0
28.3,334.7,23.5,9.1,0,0
28.7,343,23.5,9.1,0,0
29.4,343.6,23.5,9,0,0
28.5,370.3,23.5,9,0,0
28.9,342.3,23.5,8.9,0,0
29,365.6,23.5,9,0,0
28.3,345.2,23.6,9,0,0
28.5,434.7,23.6,8.9,0,0
28.7,458.6,23.4,8.8,0,0
29.4,436.9,23.4,8.8,0,0
29,382.1,23.4,8.8,0,0
29.5,398,23.4,8.9,0,0
29,327.7,23.4,8.9,0,0
28.3,278.9,23.4,8.9,0,0
29.2,300.3,23.5,9,0,0
28.8,347.4,23.4,9.4,0,0
28.2,397.7,23.4,9.5,1,0
29.4,374.5,23.5,9.3,1,0
29.2,462.1,23.5,9,0,0
28.5,395.5,23.5,8.6,0,0
28.6,359.5,23.3,8.4,0,0
29.1,405.4,23.5,8.7,0,0
29.2,358.2,23.5,8.7,0,0
29.7,351.9,23.5,8.6,0,0
28.3,336.3,23.5,8.6,0,0
29.2,326.7,23.5,8.7,0,0
28.9,374.8,23.5,8.8,0,0
28.7,324.5,23.5,8.8,0,0
28.7,370,23.5,8.9,0,0
29.1,327,23.5,8.8,0,0
28.8,395.8,23.5,8.9,0,0
28.5,431.8,23.5,8.9,0,0
28.8,414,23.5,8.8,0,0
28.5,349,23.5,8.9,0,0
28.4,382.4,23.4,8.8,0,0
28.8,351.9,23.4,8.9,0,0
29.2,284.4,23.4,8.8,0,0
28.7,305.7,23.4,8.8,0,0
28.6,339.1,23.4,8.7,0,0
28.6,409.2,23.4,8.9,0,0
28.6,354.7,23.4,8.8,0,0
29.1,427.3,23.5,8.8,0,0
28.6,392.3,23.4,8.8,0,0
28.5,344.2,23.4,9,0,0
28.7,386.3,23.4,8.8,0,0
28.9,341.7,23.4,8.8,0,0
28.6,332.4,23.4,8.6,0,0
28.3,324.2,23.4,8.7,0,0
29.1,335.9,23.4,8.8,0,0
28.8,341.7,23.5,8.7,0,0
28.7,335.6,23.4,8.8,0,0
28.6,386.6,23.4,8.8,0,0
28.8,364.9,23.4,8.9,0,0
28.8,435,23.5,8.8,0,0
28.9,439.8,23.6,8.8,0,0
28.8,428.6,23.5,8.8,0,0
28.9,358.6,23.4,8.8,0,0
28.9,391,23.5,8.9,0,0
28.5,343,23.5,8.9,0,0
29.2,290.1,23.5,8.9,0,0
28.7,328.3,23.6,8.8,0,0
28.8,360.2,23.5,9,0,0
28.6,454.7,23.4,9,0,0
28.9,378.6,23.5,9,0,0
29.3,454.4,23.5,8.9,0,0
29.1,403.5,23.4,9,0,0
29.2,359.2,23.4,8.9,0,0
28.7,372.6,23.5,8.9,0,0
28.9,345.5,23.4,9,0,0
28.7,326.7,23.4,9.1,0,0
28.9,314.9,23.4,9,0,0
29.2,327.3,23.5,9,0,0
28.6,332.4,23.5,8.9,0,0
28.8,306.3,23.4,9,0,0
29.4,371.3,23.4,9,0,0
28.8,346.5,23.5,8.9,0,0
28.2,397.4,23.5,8.9,0,0
28.6,414.3,23.5,8.8,0,0
28.6,411.7,23.5,8.8,0,0
28.9,328,23.5,8.8,0,0
28.9,359.8,23.4,8.8,0,0
28.9,337.2,23.4,8.9,0,0
28.8,267.5,23.4,8.7,0,0
28.9,320,23.4,8.6,0,0
28.5,360.5,23.5,8.8,0,0
29,443.9,23.4,8.7,0,0
