VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
28.9,363.3,25.1,7.5,1,1
28.9,279.6,25.1,7.5,1,1
28.6,328.6,25,7.3,1,1
28.7,287.2,25,7.3,1,1
28.3,237.9,25.3,7.1,1,1
28.3,340.1,25.1,7.4,1,1
28.9,356.3,25,7.6,1,1
28.4,351.2,25,7.6,1,1
28.4,356.3,25,7.7,1,1
29.4,436.6,25.1,7.7,1,1
28.5,330.5,25,7.4,1,1
28.8,307.9,25.1,7.9,1,1
28.4,327.3,25,8.1,0,0
28.4,274.8,25,8.1,0,0
28.5,317.2,25,8.2,0,0
29.1,284,25,8.1,0,0
28.4,361.4,25,8.3,0,0
28.6,325.8,25,8.4,0,0
28.8,339.8,25.1,8.3,0,0
28.8,422.3,25,8.1,1,1
28.7,357,25.1,8,1,1
29.1,371.9,25.1,7.8,1,1
29.1,339.4,25,8,1,1
28.9,378,24.9,8.2,1,1
28.5,288.2,24.9,8.1,0,0
28.8,324.8,24.9,8.1,0,0
28.8,357.3,24.9,8.1,0,0
28.4,288.8,24.9,8.2,0,0
28.5,371.3,24.9,8.3,0,0
29.1,371.9,24.9,8.4,0,0
28.5,410.8,24.9,8.4,0,0
28.5,352.2,24.9,8.3,0,0
29.1,428.3,25,8.4,0,0
28.6,375.1,25.1,8.6,0,0
29.1,289.4,24.9,8.5,0,0
29.3,332.4,25.1,8.5,0,0
28.5,329.9,25,8.6,0,0
28.7,352.5,25,8.6,0,0
28.8,292.3,25,8.8,0,0
28.8,358.2,25,9,0,0
28.7,400.6,25,9.1,0,0
28.8,343.9,25.1,8.7,0,0
28.9,390.4,25.1,8.7,0,0
28.5,367.5,25,8.8,0,0
28.8,385,25,8.6,0,0
29.3,329.6,25,8.8,0,0
29.1,350.3,25,8.6,0,0
28.8,305.1,24.9,8.6,0,0
28.6,285,25.1,8.8,0,0
28.9,369.7,24.9,8.8,0,0
28.8,362.1,24.9,8.7,0,0
28.7,372.6,25.1,8.7,0,0
28.7,369.7,25,8.4,0,0
28.7,451.9,25,8.7,0,0
28.8,347.4,25,8.7,0,0
28.6,327.7,25,8.5,0,0
28.4,385.9,25,8.2,1,1
28.5,317.8,24.9,8.4,0,0
28.2,323.5,25,8.3,0,0
29.1,291.7,25,8.1,0,0
28.3,383.7,24.8,8.2,1,1
29.4,339.8,24.9,8.1,0,0
29.1,343.3,25,7.8,1,1
28.1,429.3,25.1,8.1,1,1
29.1,366.5,25.1,8,1,1
28.1,395.2,25.1,8,1,1
29.1,370,25.1,8.1,1,1
28.5,395.8,25,7.8,1,1
29.2,313,25.1,7.5,1,1
28.9,331.5,24.9,7.1,1,1
28.3,351.2,25,7.2,1,1
29,278.9,25,7.1,1,1
29,371.6,25,6.9,1,1
28.7,429.6,25.1,7.2,1,1
29.2,404.4,24.9,7.3,1,1
28.9,344.2,25,7.1,1,1
29,385.9,25.1,7.4,1,1
28.7,386.3,25.1,7.6,1,1
28.7,291,25,7.4,1,1
29,322.3,25.1,7.4,1,1
28.7,296.5,25.2,7.5,1,1
28.8,340.7,25.1,7.3,1,1
28.9,275.8,25,7.2,1,1
28.7,337.2,25.1,7.2,1,1
28.8,383.1,25.1,7.4,1,1
28.7,308.2,25.1,7.2,1,1
28.5,370.3,25,7.6,1,1
28.7,352.5,25,7.6,1,1
28.7,371.9,25.1,7.7,1,1
29.2,316.8,25,7.9,1,1
28.7,343.6,25,7.9,1,1
28.8,284.4,24.9,7.7,1,1
28.7,251.2,25.1,7.8,1,1
28.8,335.3,25,8,1,1
28.7,342.6,24.8,8.1,0,0
28.8,353.5,25.1,8.1,0,0
28.9,372.6,24.9,8,1,1
28.9,443.3,25,7.9,1,1
28.5,343.3,24.8,8.1,0,0
28.5,325.1,24.9,8.3,0,0
29,372.9,25,8.2,1,1
29,268.7,25,8,1,1
29.1,303.5,25,7.4,1,1
28.5,258.9,24.9,7.5,1,1
28.6,347.4,25,7.7,1,1
28.4,318.7,25,8.1,0,0
28.5,321,25,8.3,0,0
28.6,407.9,25.1,8.3,0,0
29.2,358.6,25,8.4,0,0
28.5,369.4,25,8.4,0,0
28.7,354.1,24.9,8.5,0,0
28.9,387.2,25,8.6,0,0
29.2,310.2,25.2,8.6,0,0
29.1,337.9,25.1,8.7,0,0
28.6,345.5,25.1,8.6,0,0
28.8,280.2,25.1,8.7,0,0
28.8,362.4,24.9,8.7,0,0
29.1,433.7,25.1,8.7,0,0
28.5,406.6,24.9,8.7,0,0
28.8,359.2,24.9,8.9,0,0
28.8,413,25,9.1,0,0
28.9,492.3,25,9.1,0,0
28.8,278.6,25,8.9,0,0
28.3,345.8,25,8.7,0,0
29.1,270,25,8.5,0,0
29.1,337.9,25,8.6,0,0
28.8,276.1,24.9,8.7,0,0
29.1,340.7,25,8.7,0,0
28.5,349.3,25,8.8,0,0
29,343,25,8.8,0,0
28.7,368.7,25.1,8.7,0,0
28.9,358.2,25.1,8.6,0,0
28.4,364.9,25.1,8.6,0,0
28.6,334,25,8.6,0,0
28.8,360.2,25.1,8.6,0,0
29,301.9,24.9,8.7,0,0
28.7,293.3,25.1,8.7,0,0
29.1,369.1,24.9,8.6,0,0
28.4,371.3,24.8,8.5,0,0
28.7,378,25,8.5,0,0
28.5,390.7,25,8.5,0,0
29.2,505.4,25.1,8.5,0,0
29.1,370,25.1,8.5,0,0
28.3,332.8,25.2,8.4,0,0
28.8,392,25.2,8.6,0,0
28.8,293.9,25.1,8.5,0,0
29.1,326.1,25.1,8.4,0,0
29,312.4,25.1,8.3,0,0
29.7,386.9,25,8.1,1,1
28.9,335.9,24.9,7.8,1,1
28.6,344.5,25,7.5,1,1
29.7,409.2,25.1,7.5,1,1
29.5,350.9,25.1,7.4,1,1
29.2,366.2,25.1,7,1,1
29.3,342.3,25.1,7.3,1,1
28.6,365.9,25,7.3,1,1
28.6,273.5,25.1,6.7,1,1
28.9,297.7,25,6.7,1,1
28.9,316.8,25.1,6.7,1,1
28.8,246.5,25,6.5,1,1
28.3,342.6,25,6.7,1,1
28.3,403.8,25.2,7.5,1,1
28.8,415.6,24.9,8.2,1,1
28.7,338.8,24.9,8.2,0,0
28.7,426.4,25.1,7.9,1,1
28.6,439.5,25,7.3,1,1
28.7,264,25,6.7,1,1
28.7,300.9,25,6.8,1,1
28.4,307.3,25,7.1,1,1
28.8,311.1,24.9,7.3,1,1
28.7,279.3,25,7.5,1,1
28.8,351.2,25,7.7,1,1
28.8,389.1,25,7.5,1,1
29.1,317.8,24.9,7.7,1,1
28.9,368.4,25,7.8,1,1
28.6,351.9,24.9,7.9,1,1
28.2,350.9,24.9,7.9,1,1
28.9,299.6,24.9,8,1,1
29,328,25,8.2,0,0
28.7,271.6,25,8.2,0,0
28.3,249,25.1,8.3,0,0
28.8,353.5,25,8.2,0,0
28.8,350,24.9,8.1,0,0
28.8,343,25.1,7.5,1,1
29.1,363.7,25.1,7.5,1,1
28.5,441,25.1,7.8,1,1
28.7,344.9,25,7.9,1,1
28.7,327.3,25.1,8.3,0,0
28.5,384,25.1,8.4,0,0
28.9,264.6,25,8.4,0,0
28.9,284.4,24.9,8.4,0,0
28.4,294.2,25,8.4,0,0
28.7,375.4,25,8.5,0,0
28.7,336.9,25,8.6,0,0
28.7,335.3,25.1,8.5,0,0
28.9,424.5,25.1,8.5,0,0
28.7,373.2,25,8.6,0,0
29.2,378.9,25,8.7,0,0
29.2,347.1,25,8.5,0,0
28.8,366.8,24.9,8.7,0,0
28.9,287.5,25.2,8.7,0,0
28.5,302.2,25,8.7,0,0
28.5,331.2,24.9,8.7,0,0
28.8,287.2,25,8.7,0,0
29.1,363,25,8.5,0,0
29,431.5,25.1,8.6,0,0
28.5,434,24.9,8.7,0,0
29.1,372.9,25.1,8.8,0,0
28.7,460.5,25.2,8.6,0,0
28.7,413.7,25.1,8.6,0,0
28.3,275.1,25,8.7,0,0
29.4,306,25,8.8,0,0
28.7,253.5,25.1,8.8,0,0
28.5,295.2,25,8.6,0,0
28.5,274.5,25,8.4,0,0
28.4,355.4,25,8.4,0,0
29.1,400.6,25,8.5,0,0
29.1,342.6,25,8.5,0,0
28.6,384,25,8.4,0,0
28.7,384.4,25,8.5,0,0
28.2,388.5,25,8.6,0,0
29.1,335,25,8.5,0,0
28.6,361.4,25.1,8.4,0,0
28.8,309.8,25,8.5,0,0
28.6,307,25.1,8.4,0,0
29.2,372.3,24.9,8.5,0,0
29,357.9,24.8,8.6,0,0
28.9,390.1,25.1,8.6,0,0
29.5,469.4,25.1,8.6,0,0
28.6,514.9,25.2,8.5,0,0
29.4,364.6,25,8.3,0,0
28.8,349,25.1,7.9,1,1
29,528.3,25.2,7.9,1,1
28.4,288.8,25,7.9,1,1
28.6,294.9,24.9,7.9,1,1
28.9,299.6,24.9,7.8,1,1
29,391.4,24.9,7.7,1,1
28.7,354.4,25,7.4,1,1
28.4,341.4,25,7.2,1,1
28.8,412.1,25,7.2,1,1
28.8,359.2,24.9,7.2,1,1
29.2,363.3,24.9,6.8,1,1
29.2,330.5,25,6.8,1,1
28.7,343.9,24.9,6.8,1,1
28.2,274.2,25.1,6.7,1,1
28.8,292.6,24.9,7.1,1,1
28.8,292.6,24.9,7.2,1,1
28.7,254.4,25.1,7,1,1
28.8,333.4,25,7.4,1,1
28.7,396.1,25.1,7.5,1,1
28.6,426.7,24.9,7.2,1,1
28.4,349.3,24.9,7.6,1,1
28.4,446.5,24.9,7.8,1,1
28.9,412.1,25,7.6,1,1
29.1,253.8,25,7.4,1,1
29,297.4,25.1,7.7,1,1
29,240.4,25.1,7.8,1,1
29,279.3,25,7.8,1,1
28.7,257,25.1,8,1,1
28.6,321,25.1,8.1,0,0
28.4,371.3,25.1,8.2,1,1
28.4,321.9,25,8.3,0,0
28.6,365.9,25,8.4,0,0
28.7,362.1,25.1,8.2,0,0
29.1,359.8,25,7.7,1,1
28.9,316.5,24.9,7.5,1,1
28.6,327.7,25,7.8,1,1
28.6,269.1,25.1,8.1,0,0
28.6,249,25.2,8.3,0,0
28.8,339.8,25.1,8.3,0,0
28.7,338.5,24.9,8.4,0,0
28.6,355.4,25.1,8.5,0,0
28.6,403.5,25,8.6,0,0
28.6,516.5,25,8.9,0,0
29,349,24.9,8.9,0,0
28.6,350.3,25.1,8.8,0,0
28.8,367.2,25,8.8,0,0
28.9,256.6,25,8.8,0,0
29,283.7,24.9,8.6,0,0
28.8,275.1,24.9,8.7,0,0
28.8,370.7,25,8.8,0,0
28.7,347.4,25,8.8,0,0
28.6,336.3,25,8.8,0,0
28.7,400,25,8.7,0,0
29.2,372.9,24.9,8.6,0,0
28.8,377,25,8.6,0,0
28.9,351.9,25,8.6,0,0
29,371,24.9,8.6,0,0
28.9,310.5,25,8.5,0,0
28.5,317.5,25,8.5,0,0
29,321.3,25,8.7,0,0
29.4,272.6,25.1,8.7,0,0
29.2,345.5,25.1,8.7,0,0
28.8,432.8,25.2,8.7,0,0
29.2,451.2,25,8.6,0,0
28.7,365.2,25.1,8.8,0,0
28.8,444.5,25,8.8,0,0
29.3,371.6,25.1,8.6,0,0
28.4,256.3,25.1,8.6,0,0
28.6,307.6,25,8.6,0,0
28.9,275.4,25,8.6,0,0
29.1,303.5,25,8.5,0,0
29.1,289.4,25,8.5,0,0
28.9,356,25,8.5,0,0
28.9,394.5,25,8.5,0,0
28.6,357,25,8.5,0,0
28.5,397.7,25,8.3,0,0
28.9,395.5,24.9,8.2,1,1
29.4,393.3,24.9,8.2,1,1
28.7,350.6,24.9,8.2,0,0
29.5,352.5,24.9,8.1,0,0
28.2,302.5,24.9,8,1,1
29.1,290.1,25,7.6,1,1
28.8,348.4,25,7.5,1,1
28.5,361.7,24.9,7.5,1,1
29.1,400,25,7.2,1,1
28.6,421.9,25,7.1,1,1
29.1,460.2,25,7.1,1,1
28.8,362.4,24.8,7,1,1
29.3,311.1,24.9,6.8,1,1
29,373.8,25,6.9,1,1
29.2,258.6,25,6.9,1,1
29.2,271.9,25,6.6,1,1
28.9,248.7,25,6.6,1,1
29,335.9,25,6.7,1,1
28.4,315.6,25,6.6,1,1
29.1,314.3,25,6.8,1,1
28.4,366.8,25.1,7,1,1
28.7,349.6,25.1,7.1,1,1
28.7,342.6,25,7.4,1,1
28.7,330.5,25,7.5,1,1
28.6,338.8,25,7.8,1,1
28.6,275.4,25.1,7.8,1,1
28.9,286.3,25,8,1,1
28.5,299.3,25,8.3,0,0
28.7,277.3,25,8.3,0,0
28.7,350.9,25,8.3,0,0
28.9,430.9,25.1,8.4,0,0
28.9,447.1,25,8.3,0,0
28.8,364,25.1,8.3,0,0
28.5,396.8,25.1,8.5,0,0
28.8,344.9,25.1,8.5,0,0
28.4,245.5,25,8.6,0,0
28.6,279.6,25,8.6,0,0
28.6,257.3,25,8.5,0,0
28.5,253.1,24.9,8.4,0,0
29,307.6,25,8.2,0,0
28.8,429.3,25,8.2,1,0
28.7,360.5,25,8.2,0,0
28.8,325.1,25,8.5,0,0
28.8,386.9,24.9,8.5,0,0
28.8,434.7,24.9,8.6,0,0
28.8,360.8,25,8.6,0,0
28.3,334.7,25,8.6,0,0
28.8,348,25,8.6,0,0
28.5,299.6,25,8.6,0,0
28.9,263.3,25.1,8.6,0,0
28.7,330.2,25.1,8.6,0,0
28.7,332.8,25,8.6,0,0
28.8,370.7,25,8.6,0,0
29,407,25.1,8.6,0,0
28.7,485,25.1,8.7,0,0
28.8,358.2,25,8.7,0,0
28.8,323.2,25.1,8.6,0,0
28.6,347.1,25.1,8.7,0,0
28.8,256.3,25.1,8.7,0,0
28.6,294.5,25.1,8.7,0,0
28.8,285.3,25,8.6,0,0
29.1,362.4,25.1,8.6,0,0
28.8,355.7,25,8.6,0,0
28.9,343.6,25,8.7,0,0
28.7,390.1,25,8.7,0,0
29,369.7,25,8.7,0,0
28.7,382.4,25,8.6,0,0
29.2,362.1,25,8.6,0,0
29.2,352.2,25.1,8.7,0,0
28.9,301.6,25.1,8.7,0,0
29.1,297.7,25.1,8.8,0,0
28.9,283.7,25,8.7,0,0
28.9,260.8,25.1,8.6,0,0
28.3,337.9,25,8.5,0,0
28.5,430.9,24.9,8.4,0,0
29,443.3,25,8.4,0,0
29,379.3,25,8.4,0,0
28.7,431.5,25.1,8.4,0,0
28.1,363,24.9,8.4,0,0
29,279.3,24.8,8.3,0,0
28.5,302.8,24.9,8.3,0,0
29.1,283.7,24.8,8.3,0,0
28.6,324.2,24.9,8.4,0,0
29,334.7,25,8.3,0,0
29,381.8,25,8.2,1,1
29,396.1,25,8.1,1,1
28.1,364.9,25,8,1,1
28.6,395.2,25,7.8,1,1
29.2,391.4,25,7.8,1,1
29.1,390.1,24.9,7.7,1,1
29.1,349.6,25,7.9,1,1
29.4,350,25,8,1,1
29.3,301.6,25,8.1,0,0
29.1,289.8,25.1,8,1,1
28.5,335.3,25,8.1,0,0
28.8,356.6,25,7.9,1,1
28.2,391.4,25,7.9,1,1
28.9,433.7,25.1,8.1,1,1
28.8,443,25,8.2,1,1
29.5,369.4,25,7.8,1,1
29.2,328.3,25,7.9,1,1
28.5,325.4,25.1,8.1,0,0
28.6,273.5,25.1,8.2,0,0
28.9,288.8,25,8.1,0,0
28.7,293.6,25,8.2,0,0
28.7,362.1,25,8.4,0,0
28.7,351.2,25.1,8.3,0,0
28.6,344.5,25.1,8.4,0,0
28.7,379.9,25.1,8.4,0,0
28.9,375.1,25.1,8.3,0,0
28.8,383.1,25.1,8.3,0,0
28.9,367.8,25.1,8.4,0,0
29.1,358.9,25.1,8.3,0,0
28.9,315.9,25.1,8.5,0,0
28.7,295.2,25.1,8.5,0,0
29,276.7,24.9,8.6,0,0
28.7,268.4,25,8.5,0,0
28.5,332.4,25.1,8.6,0,0
28.5,400.3,25,8.5,0,0
29,438.8,25,8.4,0,0
28.3,383.1,25,8.2,1,0
29,367.2,25,8.2,1,1
28.8,346.1,25,8.3,0,0
28.5,270,25.1,8.3,0,0
28.8,274.5,25.1,8.4,0,0
28.7,265.9,25,8.5,0,0
28.9,313,25,8.6,0,0
28.7,310.8,25,8.6,0,0
28.7,366.8,25.1,8.5,0,0
28.5,379.9,25,8.5,0,0
28.8,349.3,25.1,8.6,0,0
28.8,376.4,25,8.6,0,0
28.9,382.8,25.1,8.6,0,0
29,373.5,25.1,8.6,0,0
28.6,337.9,25,8.6,0,0
29.2,332.8,25,8.7,0,0
28.9,275.4,25,8.6,0,0
29.1,250.9,24.9,8.6,0,0
28.4,312.1,24.9,8.6,0,0
28.5,339.8,25.1,8.7,0,0
29.3,392,25.1,8.6,0,0
29.2,425.4,25.2,8.5,0,0
28.6,440.7,24.9,8.6,0,0
28.7,373.8,25,8.6,0,0
29.1,336.6,25,8.6,0,0
28.8,306.3,25.1,8.5,0,0
29,254.4,25.1,8.5,0,0
29.1,271.6,25.1,8.4,0,0
29.1,272.3,25.1,8.5,0,0
28.8,338.2,25,8.5,0,0
28.7,354.1,25,8.4,0,0
28.8,353.5,24.9,8.5,0,0
29,361.1,24.9,8.4,0,0
29,354.7,24.9,8.5,0,0
28.2,364.6,24.9,8.5,0,0
28.4,365.9,25,8.4,0,0
29.1,351.9,25,8.5,0,0
28.5,316.5,25,8.5,0,0
29,309.8,24.9,8.4,0,0
28.4,302.2,24.9,8.4,0,0
28.9,291,25,8.4,0,0
28.8,340.4,25.1,8.4,0,0
28.7,433.1,24.9,8.3,0,0
29,446.1,24.9,8.4,0,0
28.6,407,24.9,8.4,0,0
29,388.8,24.9,8.4,0,0
29.2,346.1,25,8.3,0,0
28.5,294.2,25,8,1,0
28.8,297.1,25.1,7.6,1,0
29.4,271.6,25.2,7.7,1,0
29.4,307.9,25.1,7.7,1,0
28.9,333.7,25,7.7,1,1
28.9,369.7,25,7.8,1,1
29.3,365.9,25.1,7.8,1,1
28.3,357.9,25.1,7.5,1,1
28.3,379.9,25.1,7.7,1,1
28.2,384,25.1,7.7,1,0
28.5,369.7,25.1,7.7,1,1
28.1,345.5,25,7.7,1,1
28.6,332.4,25,7.7,1,1
28.8,288.2,25.2,7.6,1,1
28.8,275.4,25.1,7.6,1,1
28.8,308.9,25.1,7.7,1,1
28.7,349,25.2,7.9,1,1
28.8,399,25.1,7.7,1,1
28.8,435,25.2,8.1,1,1
29,416.2,24.9,8.2,1,1
28.9,372.6,24.9,8.4,0,0
28.8,331.8,25,8.3,0,0
29.1,329.9,25,8.4,0,0
28.8,286.9,25,8.3,0,0
28.9,286.3,25,8.3,0,0
29,299,25,8.4,0,0
29,346.5,25,8.3,0,0
28.9,348.4,25.2,8.4,0,0
28.9,342.6,25.1,8.5,0,0
28.9,359.8,25,8.4,0,0
28.7,364.9,24.9,8.4,0,0
28.7,359.5,25,8.5,0,0
28.8,343.9,25,8.5,0,0
28.5,326.1,25,8.3,0,0
28.7,292.6,25,7.7,1,1
28.7,260.1,25.1,7.7,1,0
29.1,254.4,25,7.8,1,0
28.5,290.7,24.9,8.1,0,0
28.7,347.1,25.1,8.2,0,0
28.6,406,25,8.3,0,0
28.8,433.4,25.1,8.4,0,0
28.9,394.5,25.1,8.5,0,0
28.8,369.1,25.1,8.5,0,0
28.6,335.6,25,8.5,0,0
28.6,308.2,25,8.5,0,0
29,282.1,25.1,8.5,0,0
28.9,271,25,8.6,0,0
28.6,286.9,25,8.6,0,0
28.8,319.4,25.1,8.5,0,0
28.7,347.7,25.1,8.5,0,0
28.5,364.3,25.1,8.5,0,0
28.5,362.1,25.1,8.4,0,0
28.9,382.4,25.1,8.5,0,0
28.8,389.8,25.1,8.5,0,0
29.3,366.5,25,8.5,0,0
29,349,25,8.5,0,0
28.8,331.8,24.9,8.6,0,0
28.8,285.9,25.1,8.5,0,0
28.9,263.3,25,8.7,0,0
28.9,300,25,8.6,0,0
28.9,330.9,25,8.6,0,0
28.9,395.8,24.9,8.5,0,0
28.7,434,25.1,8.5,0,0
28.8,404.1,25,8.6,0,0
28.6,350.9,24.9,8.7,0,0
28.6,309.2,24.8,8.6,0,0
28.3,281.2,24.9,8.7,0,0
28.6,253.8,24.9,8.7,0,0
28.8,251.6,25,8.7,0,0
28.6,270,25,8.6,0,0
29,319.4,25,8.5,0,0
28.1,338.2,25,8.5,0,0
28.4,353.8,25.1,8.4,0,0
28.8,377.3,25.1,8.5,0,0
29.1,391,25.2,8.4,0,0
28.6,396.8,25.1,8.4,0,0
29.1,367.8,25.1,8.3,0,0
29,351.6,25.1,8.4,0,0
29,338.8,25,8.5,0,0
28.3,307.3,25.2,8.4,0,0
29.3,302.8,25.1,8.4,0,0
28.5,318.7,25.1,8.2,0,0
28.8,344.5,25.2,8,1,1
29.1,425.4,25.1,7.9,1,1
29.3,432.4,25.2,7.8,1,1
29.1,409.2,25.1,7.7,1,1
28.9,369.7,25.1,8,1,1
29.2,342.6,25.2,8,1,1
29,317.5,25.1,7.8,1,1
28.7,298.4,25.1,7.8,1,0
28.6,285,25,7.9,1,0
28.7,293.3,25.1,7.8,1,0
28.6,324.2,25,7.6,1,0
28.6,352.5,25,7.7,1,0
28.6,380.2,25.1,7.6,1,1
28.5,368.4,25.1,7.4,1,1
28.6,367.2,25,7.6,1,1
28.5,388.5,25,7.7,1,1
28.2,383.7,25.1,7.5,1,1
28.6,357,25.1,7.9,1,1
28.2,330.9,25,8,1,1
28.9,308.6,25.1,8,1,1
28.6,297.7,25,8.2,0,0
28.9,288.2,25,8.2,0,0
28.6,343,25.1,8.2,0,0
28.6,396.5,24.9,8.1,1,1
28.7,440.1,25,8.3,0,0
28.6,396.1,25,8.3,0,0
28.9,359.8,25,8.3,0,0
28.8,328.9,25,8.3,0,0
28.9,294.5,25,8.5,0,0
29,264,25,8.4,0,0
28.8,250.6,25,8.5,0,0
28.9,277.7,25,8.3,0,0
28.5,305.7,25,8.5,0,0
28.7,328.3,25,7.9,1,1
28.6,342.6,25,7.7,1,1
28.6,349.6,24.9,7.9,1,1
28.5,365.2,25,8,1,1
28.8,379.6,25,8.2,1,1
28.8,373.8,25,8.3,0,0
28.7,336.9,25.1,8.3,0,0
28.9,330.2,25,8.5,0,0
28.9,287.2,25.1,8.5,0,0
28.5,263,25,8.5,0,0
28.9,304.4,24.9,8.6,0,0
28.8,331.8,25,8.5,0,0
28.8,372.3,24.9,8.4,0,0
28.7,405.1,25.1,8.5,0,0
28.4,418.4,25,8.6,0,0
28.9,356.6,25,8.6,0,0
28.7,330.5,24.9,8.7,0,0
28.7,310.5,25,8.5,0,0
28.8,273.5,24.9,8.6,0,0
28.8,280.2,25,8.7,0,0
28.7,283.4,25,8.6,0,0
28.9,342.3,25,8.6,0,0
28.9,356,25,8.7,0,0
29,347.1,25,8.7,0,0
29.1,355.1,25,8.6,0,0
28.8,371,25.1,8.6,0,0
29.1,375.1,25,8.6,0,0
28.6,361.7,25,8.5,0,0
29,342.3,25,8.6,0,0
28.7,317.5,24.9,8.5,0,0
28.5,285.6,25,8.6,0,0
28.7,268.7,24.8,8.6,0,0
28.9,281.8,25,8.6,0,0
29.1,321,25.1,8.5,0,0
29,393.6,25,8.6,0,0
28.8,422.6,25,8.6,0,0
28.4,369.4,25,8.6,0,0
28.8,351.9,25.1,8.5,0,0
28.8,330.5,25.1,8.6,0,0
28.4,285.9,25.2,8.4,0,0
28.8,280.2,25.1,8.5,0,0
29,271.9,25.1,8.4,0,0
28.6,306,25,8.5,0,0
29,323.8,25,8.4,0,0
28.5,355.4,25,8.4,0,0
28.7,381.8,25.1,8.3,0,0
29.2,365.2,25.1,8.4,0,0
28.3,392,25.1,8.2,1,1
29,392.3,25.1,7.8,1,1
29.5,371,25.1,7.8,1,1
29.2,340.7,25,8,1,1
27.8,334.4,25,7.8,1,1
28.2,282.1,25.1,7.8,1,1
28.3,284.4,25.1,8,1,1
28.4,313.7,25,7.9,1,1
28.7,342.6,25.1,7.7,1,1
28.9,412.1,24.9,7.9,1,1
29.2,434.7,25.1,7.8,1,1
29.1,433.4,25,7.6,1,1
28.9,374.8,25,7.6,1,1
29.1,325.8,25,7.6,1,1
28.4,297.1,25,7.4,1,1
28.2,258.6,25,7.7,1,1
28.2,269.7,24.9,7.8,1,1
28.6,274.5,25,7.6,1,0
28.2,338.8,25,7.8,1,0
29,354.1,25,7.9,1,1
29.1,352.5,25,8,1,0
28.9,376.1,25,8.1,1,1
29,379.9,24.9,8.1,1,1
29,383.7,25,8.2,1,1
28.9,368.7,25.1,8.2,1,1
28.9,352.2,25.1,8.2,0,0
28.9,313.7,25,8.2,0,0
29,293.6,25.1,8.3,0,0
28.6,280.5,25,8.3,0,0
29,269.4,25,8.3,0,0
29,340.7,25.1,8.4,0,0
29.2,408.9,25.1,8.4,0,0
28.7,426.4,25.1,8.3,0,0
28.9,370.7,25,8.3,0,0
28.7,349.3,25.1,8,1,1
28.6,302.2,25,7.6,1,1
28.4,238.2,25,7.8,1,0
28.6,245.2,25.1,8.1,0,0
28.4,237.9,25.1,8.3,0,0
28.7,295.8,25.1,8.4,0,0
28.7,298,25,8.5,0,0
28.7,341.4,25,8.5,0,0
28.9,361.4,25,8.6,0,0
29.2,342,25,8.5,0,0
28.8,359.2,25,8.6,0,0
28.6,371,25,8.5,0,0
28.8,364.6,25,8.7,0,0
28.8,339.4,25,8.6,0,0
28.8,343.3,24.9,8.6,0,0
28.8,298.7,25.2,8.7,0,0
29.1,267.8,25.1,8.6,0,0
29,314,24.9,8.7,0,0
28.7,342.6,25.1,8.7,0,0
28.9,377.7,25,8.6,0,0
28.7,416.5,25.1,8.6,0,0
29.2,435.3,24.9,8.6,0,0
28.2,359.8,24.9,8.6,0,0
29,317.5,25,8.7,0,0
28.9,308.2,25,8.7,0,0
28.2,255.7,25,8.7,0,0
28.8,282.8,25,8.6,0,0
29,281.2,25.1,8.6,0,0
28.8,346.5,25.1,8.6,0,0
29,338.8,25.1,8.6,0,0
28.8,334.4,25.1,8.6,0,0
28.7,361.1,25.1,8.7,0,0
28.6,359.8,25.1,8.6,0,0
28.2,369.7,25,8.7,0,0
28.6,357.3,25.1,8.7,0,0
29,342.6,25.1,8.5,0,0
28.7,290.1,25.2,8.5,0,0
28.6,269.7,25.3,8.4,0,0
28.9,261.1,25.1,8.5,0,0
28.8,263.7,25,8.4,0,0
28.6,320,25.1,8.5,0,0
28.9,406.3,25.1,8.3,0,0
28.7,440.7,25,8.3,0,0
28.7,381.8,25,8.3,0,0
29,411.1,25,8.3,0,0
28.5,366.5,25,8.3,0,0
29.1,279.3,25.1,8.3,0,0
28.6,295.2,25.1,8.1,0,0
29.1,278,24.9,8.1,0,0
29.2,309.8,24.9,8,1,0
29.4,314.9,24.9,8,1,1
29.1,354.1,24.9,7.8,1,0
29.2,370.3,25,7.9,1,1
28.3,348,25,7.8,1,0
28.5,380.5,25,7.8,1,0
28.7,381.5,25,7.6,1,0
28.2,367.5,24.9,7.7,1,0
29.4,330.9,24.8,7.6,1,0
29.1,334,24.9,7.6,1,0
28.6,279.3,25,7.8,1,0
28.6,273.5,25,7.7,1,0
28.5,323.5,24.9,7.4,1,0
28.9,332.4,25,7.5,1,1
29.6,399.6,25.1,7.6,1,0
29,403.8,25.2,7.5,1,1
29,442.3,25,7.5,1,0
29.1,357.9,24.9,7.8,1,0
29.4,308.6,25,7.6,1,0
28.8,337.5,25.1,7.7,1,0
28.7,243.9,25.1,7.8,1,0
28.9,270.3,25,8,1,0
28.5,269.7,25,7.8,1,0
29,350.6,25,7.9,1,0
28.6,344.5,25,8.1,0,0
29.1,344.2,25,7.9,1,1
29.3,380.2,25,8.1,1,1
28.5,364,25,8.2,1,1
28.7,373.5,25,8.3,0,0
28.8,345.5,25.1,8.3,0,0
28.6,345.2,25.1,8.3,0,0
28.9,293.3,25,8.2,0,0
28.9,276.1,25,7.8,1,0
28.9,258.9,24.9,7.5,1,0
